trip_id,pickup_centroid_latitude,pickup_centroid_longitude,dropoff_centroid_latitude,dropoff_centroid_longitude,trip_start_timestamp,Trip_End_Timestamp,Trip_Seconds,Trip_Miles
e6d0b11391c9dad3cfa94c8101ac7ab61a21a77f,41.892507781,-87.626214906,41.859349715,-87.617358006,2019-06-16T08:00:00.000,2019-06-16 08:15:00,450.0,2.2
2c9c700528786be335cb553b2a99d225c86bf56f,41.980264315,-87.913624596,41.944226601,-87.655998182,2019-06-16T08:00:00.000,2019-06-16 08:30:00,1620.0,15.4
c004c91eb537e605f644a90d53e67552eb6a8098,41.870607371999995,-87.622172937,41.891971508000005,-87.612945414,2019-06-16T08:00:00.000,2019-06-16 08:00:00,720.0,0.1
b124f52bb204cb13e30b06a866b28c4b5d2a18f0,41.898331794,-87.620762865,41.880994471,-87.632746489,2019-06-16T08:00:00.000,2019-06-16 08:00:00,360.0,2.0
e6aa3bae3560486500bd4544b9698a3861b3731e,41.874005383000004,-87.66351755,41.899602111,-87.633308037,2019-06-16T08:00:00.000,2019-06-16 08:15:00,1080.0,0.2
841f11f4e5bc31e21673b8db825f2c3898509331,41.878865584,-87.625192142,41.899602111,-87.633308037,2019-06-16T08:00:00.000,2019-06-16 08:15:00,363.0,1.5
9067d18e6fdf11739a3292f10a5b954fcb18715e,41.880994471,-87.632746489,41.859349715,-87.617358006,2019-06-16T08:00:00.000,2019-06-16 08:00:00,600.0,2.3
83eae7d7333cac2211cdace8cb309980bccb268a,41.880994471,-87.632746489,41.891971508000005,-87.612945414,2019-06-16T08:00:00.000,2019-06-16 08:00:00,480.0,0.1
43413173010a59ed40dc32d74487c8440824e301,41.980264315,-87.913624596,41.874005383000004,-87.66351755,2019-06-16T08:00:00.000,2019-06-16 08:15:00,1172.0,16.79
5df92c5c7394518f938fa1ba2f418105f29956f8,41.892507781,-87.626214906,41.97907082,-87.90303966100001,2019-06-16T08:00:00.000,2019-06-16 08:30:00,1140.0,17.6
a47d376029b4382c909cb88208777f13a554b40e,41.808916283,-87.596183344,41.980264315,-87.913624596,2019-06-16T08:00:00.000,2019-06-16 08:30:00,1860.0,0.0
bf7a6d5d66a5a674dfcecc492514c3487f3bdb36,41.859349715,-87.617358006,41.97907082,-87.90303966100001,2019-06-16T08:00:00.000,2019-06-16 08:30:00,1359.0,19.82
622faf7bdeb0b8daa8d4a98b7135c14821768736,41.877406123,-87.62197165200001,41.859349715,-87.617358006,2019-06-16T08:00:00.000,2019-06-16 08:15:00,420.0,1.6
e69b366a42fdc404f88af8e4218e4d55e1c16cd4,41.859349715,-87.617358006,41.859349715,-87.617358006,2019-06-16T08:00:00.000,2019-06-16 08:00:00,216.0,0.64
0423e07b8fe487522e0a5f9a7ced4dbaf71998a8,41.899602111,-87.633308037,41.899602111,-87.633308037,2019-06-16T08:15:00.000,2019-06-16 08:15:00,244.0,0.8
6d7dbc5aec97f0989a6c9b837d42300d5978627b,41.892042136,-87.63186395,41.97907082,-87.90303966100001,2019-06-16T08:15:00.000,2019-06-16 08:30:00,1200.0,1.0
f08ba3fd53a0646a589ee61243dd39738ced5e36,41.899602111,-87.633308037,41.878865584,-87.625192142,2019-06-16T08:15:00.000,2019-06-16 08:15:00,686.0,2.5
a08c14d9eedaef90ea885434dde4d1eb04f34163,41.89503345,-87.61971067200001,41.890922026,-87.618868355,2019-06-16T08:15:00.000,2019-06-16 08:30:00,600.0,1.1
17892631c6fc1037f835e184431c4bca0124fbc6,41.899155613000005,-87.626210532,41.97907082,-87.90303966100001,2019-06-16T08:15:00.000,2019-06-16 08:30:00,1438.0,18.31
7caf8af809808ce00fcf226c29c7c1a3820fa353,41.899602111,-87.633308037,41.874005383000004,-87.66351755,2019-06-16T08:15:00.000,2019-06-16 08:30:00,386.0,3.12
a428f382c7bc86020ff9ee4a88c3e2631803e716,41.97907082,-87.90303966100001,41.97907082,-87.90303966100001,2019-06-16T08:15:00.000,2019-06-16 08:15:00,60.0,0.0
ad87f37ee3064be9d9147375dab66960d6d3640e,41.892072635,-87.62887415700001,41.891971508000005,-87.612945414,2019-06-16T08:15:00.000,2019-06-16 08:30:00,360.0,0.0
55c38d3d7d0baecf8a7787ec341502baee67ba97,41.892072635,-87.62887415700001,41.891971508000005,-87.612945414,2019-06-16T08:15:00.000,2019-06-16 08:15:00,326.0,0.88
0353f2b8c748cf4a5eb24e189dc0f86c5a6da4c8,41.96581197,-87.655878786,41.96581197,-87.655878786,2019-06-16T08:15:00.000,2019-06-16 08:15:00,240.0,0.8
176853139c897294521d61da79bf58f5c4c3d239,41.884987192,-87.620992913,41.859349715,-87.617358006,2019-06-16T08:15:00.000,2019-06-16 08:30:00,600.0,2.5
4c7d30585d75b2ff62ba6686169bdb3934af61f4,41.878865584,-87.625192142,41.899602111,-87.633308037,2019-06-16T08:15:00.000,2019-06-16 08:30:00,372.0,1.54
712a82b6af74049e67bdfee6fbf02acd97f2a729,41.905857769,-87.63086502700001,41.877406123,-87.62197165200001,2019-06-16T08:15:00.000,2019-06-16 08:15:00,627.0,2.27
488957a9f01cfed7d771d548f5964717c129ca18,41.97907082,-87.90303966100001,41.884987192,-87.620992913,2019-06-16T08:15:00.000,2019-06-16 08:30:00,1260.0,34.9
f0b1516efc540c36b2df820f89ff2226ce2c60a6,41.884987192,-87.620992913,41.97907082,-87.90303966100001,2019-06-16T08:15:00.000,2019-06-16 08:45:00,1597.0,18.7
318b6aa27c54b7ba972d0774adf5c0249c81ebdd,41.899602111,-87.633308037,41.899602111,-87.633308037,2019-06-16T08:15:00.000,2019-06-16 08:30:00,223.0,0.32
a7570b8b4e56c95a63d04491524ef78b8a91c8af,41.874005383000004,-87.66351755,41.980264315,-87.913624596,2019-06-16T08:15:00.000,2019-06-16 08:30:00,1145.0,16.93
f266b2cddc7b6b25267dad08580ae3029b3afcfe,41.944226601,-87.655998182,41.944226601,-87.655998182,2019-06-16T08:15:00.000,2019-06-16 08:15:00,37.0,0.0
ded9533176690dda61b1d05f4fbbf7160fe4aab4,41.884987192,-87.620992913,41.785998518,-87.750934289,2019-06-16T08:15:00.000,2019-06-16 08:30:00,1179.0,12.7
889c6746d4760aed68dcdb64d03ef7f7a7f3c858,41.97907082,-87.90303966100001,41.880994471,-87.632746489,2019-06-16T08:15:00.000,2019-06-16 08:30:00,1127.0,17.1
137a625181bfb560a56ff4bb2f39a5505e593d97,41.986711799999995,-87.663416405,41.986711799999995,-87.663416405,2019-06-16T08:15:00.000,2019-06-16 08:30:00,240.0,0.9
