trip_id,pickup_centroid_latitude,pickup_centroid_longitude,dropoff_centroid_latitude,dropoff_centroid_longitude,trip_start_timestamp
82c165b2a5f7eb0fdf4e69316e0cb78f82339d49,41.942691844,-87.651770507,41.89830587,-87.653613982,2017-07-15T22:30:00.000
82c2652ba9fc0ba5e3bac48f92c0d6dbeb5b9e83,41.892042136,-87.63186395,41.892042136,-87.63186395,2017-07-15T22:30:00.000
833d8d28d34097ae21946e847e6302664a70aa18,41.946294536,-87.654298084,41.929077655,-87.646293476,2017-07-15T22:30:00.000
84791d38f56e5cdfffbb293749a6b506931f3cf9,41.96581197,-87.655878786,41.96581197,-87.655878786,2017-07-15T22:30:00.000
84b4bee2879dbb356e7149ffafad1b8e853d779a,41.901206994,-87.676355989,41.899602111,-87.633308037,2017-07-15T22:30:00.000
8508623e3c76d31e501ad97d876356e63a421b68,41.890608853,-87.756046711,41.874005383,-87.66351755,2017-07-15T22:30:00.000
85234e4d1b510897bf1ebbd2409acc8ea2d6d8b4,41.949139771,-87.656803909,41.884987192,-87.620992913,2017-07-15T22:30:00.000
8536fb754b6b29cd6a58bdd5e985ae20d16fea13,41.944226601,-87.655998182,41.922686284,-87.649488729,2017-07-15T22:30:00.000
8604a0ccdb902c2e5aad2bd01f17fffe16cca19f,41.901206994,-87.676355989,41.922686284,-87.649488729,2017-07-15T22:30:00.000
86b4b2a3d6262bd352285641a8847af2fa6a0c3c,41.899602111,-87.633308037,41.901206994,-87.676355989,2017-07-15T22:30:00.000
86f702a25da4b38e8f37acef2405dc1234075066,41.949060526,-87.661642904,41.892493167,-87.664745836,2017-07-15T22:30:00.000
87733623b45486f9891beecfc91c3e0eafa946ca,41.89830587,-87.653613982,41.929046937,-87.651310877,2017-07-15T22:30:00.000
87a343db03ed44d0cc938fad48ea6208cf59e800,41.892042136,-87.63186395,41.914616286,-87.631717366,2017-07-15T22:30:00.000
87d41d8cfec5b0014f753b7a0a34db1aa57d35c5,41.884987192,-87.620992913,41.89503345,-87.619710672,2017-07-15T22:30:00.000
87fa6ddac0ae71beeb58b3dccd4e50584a8c5c25,41.884987192,-87.620992913,41.934539716,-87.643022804,2017-07-15T22:30:00.000
8862e4d8142e18e6e1e6ba17d86747d6c7e1d840,41.89321636,-87.63784421,41.880994471,-87.632746489,2017-07-15T22:30:00.000
88b4f47066657cf70ef1bb3af9e8179ecd405e85,41.900221297,-87.629105186,41.904935302,-87.649907226,2017-07-15T22:30:00.000
89908e56c175c0cc817b99c130af6ea8c4e75363,41.89830587,-87.653613982,41.885300022,-87.642808466,2017-07-15T22:30:00.000
89e877dac69fe2efff18461eac9ecf1512fc468e,41.945282331,-87.661545096,41.904935302,-87.649907226,2017-07-15T22:30:00.000
89f350d4cd99d2d48241432391ed7bf93497e92c,41.980264315,-87.913624596,41.975170943,-87.687515515,2017-07-15T22:30:00.000
89ffb23d19965c2a34672446fdce377bd28dd177,41.892042136,-87.63186395,41.899155613,-87.626210532,2017-07-15T22:30:00.000
8a008956630b5a726becfd5e6beba276b2e13e3a,41.892042136,-87.63186395,41.885300022,-87.642808466,2017-07-15T22:30:00.000
8afd2440c7826d1a985b4dc4fe00d244e112b695,41.88528132,-87.6572332,41.879066994,-87.657005027,2017-07-15T22:30:00.000
8b7cc4a14b0ccf0992d4974248a645538c90a1d6,41.878865584,-87.625192142,41.836150155,-87.648787952,2017-07-15T22:30:00.000
8c8811db04559826e055c7f26584e48f30bdc7b4,41.859349715,-87.617358006,41.880994471,-87.632746489,2017-07-15T22:30:00.000
8cc3ac5cf8f13ac3b787e997c84ad53ea3dac38f,41.892507781,-87.626214906,41.899155613,-87.626210532,2017-07-15T22:30:00.000
8cc75fa7651617f2c53c4385f2880957d4d565f0,41.870607372,-87.622172937,41.870607372,-87.622172937,2017-07-15T22:30:00.000
8d476a4120ea3dd93f6687a0d74757c221c13bde,41.92276062,-87.699155343,41.901206994,-87.676355989,2017-07-15T22:30:00.000
8dc6884eab0cbf4cbe67811118d4e030ebdf0ad6,41.892507781,-87.626214906,41.89321636,-87.63784421,2017-07-15T22:30:00.000
8e4c87f9c34d722234bcb04e18fb1efc2c563623,41.899602111,-87.633308037,41.878865584,-87.625192142,2017-07-15T22:30:00.000
8f031628680c05ab31e3573717331d52804908be,41.884987192,-87.620992913,41.905857769,-87.630865027,2017-07-15T22:30:00.000
904abd1cfffaa1366c4cab637e60021356b18fb7,41.885300022,-87.642808466,41.880994471,-87.632746489,2017-07-15T22:30:00.000
9078e5cf28cd96f0c4204d0e0a293acb51a2c8d1,41.89830587,-87.653613982,41.904935302,-87.649907226,2017-07-15T22:30:00.000
908654c7e76ca28ef1d13a2fd0ae8f4f9486325f,41.891971508,-87.612945414,41.879255084,-87.642648998,2017-07-15T22:30:00.000
91530ea0a07d3a399701022e76da03e53f6de9c9,41.922686284,-87.649488729,41.944226601,-87.655998182,2017-07-15T22:30:00.000
9245db7333f1357de66d84ad3028885f2034ca17,41.9867118,-87.663416405,41.9867118,-87.663416405,2017-07-15T22:30:00.000
937dd8105dc36f789801b1dab31868334f332696,41.879255084,-87.642648998,41.880994471,-87.632746489,2017-07-15T22:30:00.000
93b93a428b225ebb4dc6e48c94771e1adbdfe7a1,41.89321636,-87.63784421,41.93057857,-87.642206313,2017-07-15T22:30:00.000
9555d87866effc935c4ff8076ff133bbd8cab8b2,41.953582125,-87.72345239,41.953582125,-87.72345239,2017-07-15T22:30:00.000
95fb19c696f394511e06c013ffb364425c814bbd,41.947791586,-87.683834942,41.947791586,-87.683834942,2017-07-15T22:30:00.000
97a0b9289c7b2fcf5d3e9a8c414a039a0a5dd6cb,41.944226601,-87.655998182,41.927260956,-87.765501609,2017-07-15T22:30:00.000
97a2cca753b97ffe5939698960561b9ee8897ee9,41.859349715,-87.617358006,41.870607372,-87.622172937,2017-07-15T22:30:00.000
987672361b2613aca337662fe9aa1d892b1e41d8,41.892507781,-87.626214906,41.899155613,-87.626210532,2017-07-15T22:30:00.000
9936476e6866fd5a412449527e3a89b63ac0e84e,41.89321636,-87.63784421,41.892042136,-87.63186395,2017-07-15T22:30:00.000
99b4ec61cb7d2ebd788971d15aae035b36564b4a,41.942691844,-87.651770507,41.941488234,-87.671107656,2017-07-15T22:30:00.000
99dce8fd5a1bee8e49fd4f1a0771eb144bbebc43,41.892507781,-87.626214906,41.880994471,-87.632746489,2017-07-15T22:30:00.000
9a596ba8a24e685887d3e1b3ab4588cbf7c9fb67,41.89830587,-87.653613982,41.904935302,-87.649907226,2017-07-15T22:30:00.000
9a894e2b078aa0f1dc621694a7039e20deadf018,41.905857769,-87.630865027,41.89503345,-87.619710672,2017-07-15T22:30:00.000
9aad286c53bbd58423a931ab1540c249e17393a7,41.878865584,-87.625192142,41.92276062,-87.699155343,2017-07-15T22:30:00.000
9b6f4cb31e8ff4b4ae3a8cbf6a6fd25c2d08c702,41.89321636,-87.63784421,41.877406123,-87.621971652,2017-07-15T22:30:00.000
9b9a00a5502dc247f6e16ec04f25877fbb26da86,41.879255084,-87.642648998,41.891971508,-87.612945414,2017-07-15T22:30:00.000
9cdb5fe9e82f12a9492eed352d1df3a583cd8e48,41.891971508,-87.612945414,41.892507781,-87.626214906,2017-07-15T22:30:00.000
9d29f6274dab5144a9282c4b13e9e1fca95ebfdc,41.899155613,-87.626210532,41.890922026,-87.618868355,2017-07-15T22:30:00.000
9dbf5a5fc6956673aa8be8766f44eda8c6fea629,41.89830587,-87.653613982,41.885300022,-87.642808466,2017-07-15T22:30:00.000
9e27d15e8c2a1e4d949aafd23f0861cb83ed3ab0,41.890922026,-87.618868355,41.87101588,-87.631406525,2017-07-15T22:30:00.000
9ec876b67f6697e2258b7f7f349c8864710ddca3,41.946294536,-87.654298084,41.916473316,-87.641183657,2017-07-15T22:30:00.000
9f0f53f4e184f9618fd6a7013f4d98784f5d4a6d,41.942691844,-87.651770507,41.906025969,-87.675311622,2017-07-15T22:30:00.000
9fdeb3c138f27362b8ca33b76b7bc731dfd0e8d9,41.877406123,-87.621971652,41.892042136,-87.63186395,2017-07-15T22:30:00.000
a0278f37a71d2884d65a47422e30ee35afaf9171,41.879255084,-87.642648998,41.899155613,-87.626210532,2017-07-15T22:30:00.000
a1995f49b6bf4b6dd6ed52ab3fdf13f6ea47f0d0,41.89830587,-87.653613982,41.936237179,-87.656411531,2017-07-15T22:30:00.000
a239cab1a272514625ccab093774cd0e3fe457e0,41.89830587,-87.653613982,41.90749193,-87.63576009,2017-07-15T22:30:00.000
a3626593541d1ccb3a0368b81597c931c48cb8df,41.922686284,-87.649488729,41.922686284,-87.649488729,2017-07-15T22:30:00.000
a3af9eff1926ebabe2897a475f9e6fbdb00ffc57,41.879255084,-87.642648998,41.922082541,-87.634156093,2017-07-15T22:30:00.000
a46de4bffcb6a3ed3f49c33384e23fe13d540368,41.877406123,-87.621971652,41.89321636,-87.63784421,2017-07-15T22:30:00.000
a56e275bc623b500bcfd202f8b9c5c7b04a861a2,41.884987192,-87.620992913,41.884987192,-87.620992913,2017-07-15T22:30:00.000
a6ebe756c5693be3a45444366ba3357ff50c2fa4,41.89830587,-87.653613982,41.904935302,-87.649907226,2017-07-15T22:30:00.000
a717ca18fab3af80a7ce87a5668d14447cec2d7a,41.880994471,-87.632746489,41.892507781,-87.626214906,2017-07-15T22:30:00.000
a719ee92893f06b1147eab7143b601c6b144538f,41.901206994,-87.676355989,41.901206994,-87.676355989,2017-07-15T22:30:00.000
a74127e39ab301cedd02db2a08cbbb6ddab9a936,41.88528132,-87.6572332,41.905857769,-87.630865027,2017-07-15T22:30:00.000
a7f53046776905107c5dac498919fe0a8c4e7d5d,41.892658108,-87.652534484,41.884987192,-87.620992913,2017-07-15T22:30:00.000
a870468fdd3cf0ba962e41a87fdce1a87d090d7a,41.891971508,-87.612945414,41.892507781,-87.626214906,2017-07-15T22:30:00.000
a882715676f8f1ce506de14b4d994d035b69e818,41.884987192,-87.620992913,41.885300022,-87.642808466,2017-07-15T22:30:00.000
a999e4286d92eb79174ba1065c0ad733187a0323,41.946294536,-87.654298084,41.88528132,-87.6572332,2017-07-15T22:30:00.000
a9d34592e48986d7a8804f248a99bc05a911f16b,41.89321636,-87.63784421,41.904935302,-87.649907226,2017-07-15T22:30:00.000
a9f5033b67334fd7a6ad367feba3585a999db01b,41.880994471,-87.632746489,41.891971508,-87.612945414,2017-07-15T22:30:00.000
aa950c80b340d627df7b18e48440dceafe86d64e,41.891971508,-87.612945414,41.900265687,-87.63210922,2017-07-15T22:30:00.000
aad927b329c9e09c22928289fd992b085d6d7679,41.874005383,-87.66351755,41.922686284,-87.649488729,2017-07-15T22:30:00.000
ab0135cf32c8cba54bee93ae7729e008945c80bd,41.785998518,-87.750934289,41.859349715,-87.617358006,2017-07-15T22:30:00.000
ab300eab3d8f090182a5038b8b9a66a2b5fb0b7a,41.92276062,-87.699155343,41.901206994,-87.676355989,2017-07-15T22:30:00.000
ac2c079098915bbd8bf6a9d7a7eb1cbdcaedc2b3,41.901206994,-87.676355989,41.953582125,-87.72345239,2017-07-15T22:30:00.000
ac63da8e32026749ba4d1a2049cec0eae1a12afc,41.892042136,-87.63186395,41.905857769,-87.630865027,2017-07-15T22:30:00.000
ac81cf2257efd38b09cc6a40086da8b397e8b0ec,41.899155613,-87.626210532,41.892042136,-87.63186395,2017-07-15T22:30:00.000
ac9c15600d6574983d15e6e561687e31fdf119a1,41.946294536,-87.654298084,41.905857769,-87.630865027,2017-07-15T22:30:00.000
acdc4e636439460d504067e8c8c72b149cf4921b,41.944226601,-87.655998182,41.901206994,-87.676355989,2017-07-15T22:30:00.000
ad04b05c3f0538c09aa67b5a7df51af14b15d415,41.892072635,-87.628874157,41.892042136,-87.63186395,2017-07-15T22:30:00.000
ad9395c89ca365e2d30ff82661f92a0874d94e01,41.891971508,-87.612945414,41.904935302,-87.649907226,2017-07-15T22:30:00.000
ada797b413b351c28307dd6ce5d12e9ac9c0792c,41.884987192,-87.620992913,41.898331794,-87.620762865,2017-07-15T22:30:00.000
ae1e6db5c55e4b47615ad0480bf5a7d90ed6e324,41.89321636,-87.63784421,41.900221297,-87.629105186,2017-07-15T22:30:00.000
ae3d2284a490b6394c892f2f394c49acfd9f323f,41.892042136,-87.63186395,41.892658108,-87.652534484,2017-07-15T22:30:00.000
afe79c45a79a9039915a0f20e3fb4eba7a35b040,41.884987192,-87.620992913,41.89503345,-87.619710672,2017-07-15T22:30:00.000
affb9c75ebc4df07e2ca116c74f624e32f377bba,41.899155613,-87.626210532,41.890922026,-87.618868355,2017-07-15T22:30:00.000
b053e7602234fdb2826b0635792d86aa6163a264,41.944226601,-87.655998182,41.938666196,-87.711210593,2017-07-15T22:30:00.000
b075b30ead6f760338a5c05cef4aa78ae2737faf,41.944226601,-87.655998182,41.944226601,-87.655998182,2017-07-15T22:30:00.000
b0832fb0c937e43e7c038a429cd3a9bb5c3fd643,41.884987192,-87.620992913,41.907520075,-87.6266589,2017-07-15T22:30:00.000
b1303d31e7d53b85e71b760481a58094d0813e1d,41.89503345,-87.619710672,41.890922026,-87.618868355,2017-07-15T22:30:00.000
b14f8bef99dee1042762ae0b971d9f9f9a2644d4,41.878865584,-87.625192142,41.794090253,-87.592310855,2017-07-15T22:30:00.000
b2086e4df1670f7dd90206bcd29f4128bad4fb69,41.953582125,-87.72345239,41.96581197,-87.655878786,2017-07-15T22:30:00.000
b264c3e25729e55c9298f1a3ad40ac270a3cf4fe,41.944226601,-87.655998182,41.899602111,-87.633308037,2017-07-15T22:30:00.000
b269d79c6550691b67d187028832028f52e60b2d,41.885300022,-87.642808466,41.88528132,-87.6572332,2017-07-15T22:30:00.000
b2c8bf0b67eabf496e856aedfe78b23e19e4276e,41.945170453,-87.668794439,41.93057857,-87.642206313,2017-07-15T22:30:00.000
b2f9e79b9a8b5e6a02e855ae8fc8bb406b61eff6,41.899602111,-87.633308037,41.9867118,-87.663416405,2017-07-15T22:30:00.000
b3503efb271798e4925ed2d5f8261d8202ef3d66,41.890922026,-87.618868355,41.892042136,-87.63186395,2017-07-15T22:30:00.000
b39e4720205796fc874aa98b78e91be90a14030c,41.892507781,-87.626214906,41.885300022,-87.642808466,2017-07-15T22:30:00.000
b40d4985f552f090bcdf1b8c4b7ebdf808d3689c,41.946294536,-87.654298084,41.892042136,-87.63186395,2017-07-15T22:30:00.000
b42181308f699f43339ac02d3801a9284b958abd,41.899602111,-87.633308037,41.92276062,-87.699155343,2017-07-15T22:30:00.000
b46121f03b91d530f0ebe87ed6952221f438c4b9,41.885300022,-87.642808466,41.916005274,-87.675095116,2017-07-15T22:30:00.000
b461d50af32b9be3214c495a738133c82fc885de,41.908378669,-87.670945075,41.892507781,-87.626214906,2017-07-15T22:30:00.000
b4a7cf9068e01691e0b51fe0e089080be0b4dd7e,41.88528132,-87.6572332,41.877406123,-87.621971652,2017-07-15T22:30:00.000
b4bdf794358dabeb82bb62096ddc76aa1b175679,41.885300022,-87.642808466,41.91922505,-87.671445766,2017-07-15T22:30:00.000
b4e32e983844ed7897e09c0ef7c77b3ccf44f3a2,41.949139771,-87.656803909,41.879255084,-87.642648998,2017-07-15T22:30:00.000
b4f69c1c6947a24873c2052e1cbb825f7dca0561,41.914616286,-87.631717366,41.921701492,-87.655911848,2017-07-15T22:30:00.000
b5171cb135bbf42c8e7fbe56f0fed56e7b34b966,41.892507781,-87.626214906,41.892507781,-87.626214906,2017-07-15T22:30:00.000
b53b1148b9650d4a191103325ee9de81596dbad2,41.892072635,-87.628874157,41.879066994,-87.657005027,2017-07-15T22:30:00.000
b5547101c4e940113de669103e830a50bf054e5c,41.949060526,-87.661642904,41.867902418,-87.642958665,2017-07-15T22:30:00.000
b56d84936a1e729a4da6da646264e92965f09888,41.860190019,-87.7172201,41.874005383,-87.66351755,2017-07-15T22:30:00.000
b5745d526ec5c6aa26e03e520096e964ab3af8fc,41.97907082,-87.903039661,41.880994471,-87.632746489,2017-07-15T22:30:00.000
b5806748de9adf899f5cd4700e8379d00908721d,41.885300022,-87.642808466,41.88528132,-87.6572332,2017-07-15T22:30:00.000
b701b6228a3676d56b6da1cb646812ef2b1ee460,41.899602111,-87.633308037,41.857183858,-87.620334624,2017-07-15T22:30:00.000
b70ca4d70b9b26366f700821209b2d18061f296a,41.89321636,-87.63784421,41.880994471,-87.632746489,2017-07-15T22:30:00.000
b74bb4251607d6ab7fe18c9d92e6b88a456cb8c8,41.877406123,-87.621971652,41.89830587,-87.653613982,2017-07-15T22:30:00.000
b754e2f7905888c134fe7d949b7a90485c7170ea,41.901206994,-87.676355989,41.901206994,-87.676355989,2017-07-15T22:30:00.000
b7ae7c81c630ab28666b1cbea08ba6ef91033a8e,41.884987192,-87.620992913,41.891971508,-87.612945414,2017-07-15T22:30:00.000
b83e4d9742cce00844048dedb8da79cda1c61825,41.905857769,-87.630865027,41.879255084,-87.642648998,2017-07-15T22:30:00.000
b8e7bcecbc83d3959933cc8e0b2b8bcf5fe2cd1a,41.891971508,-87.612945414,41.880994471,-87.632746489,2017-07-15T22:30:00.000
b9470b4dfc80314b3f4341115774bdfd7acb8a1b,41.899602111,-87.633308037,41.922686284,-87.649488729,2017-07-15T22:30:00.000
bae25cab52c940299e8e3ebc5e810b5e067ff58f,41.842076117,-87.633973422,41.836150155,-87.648787952,2017-07-15T22:30:00.000
bb6b3eb87303eadc1dd11c88f9c78e0a5a559d87,41.891971508,-87.612945414,41.884987192,-87.620992913,2017-07-15T22:30:00.000
bb765e077b4ee7ee6c2a62ffd9a2c259de526d69,41.880994471,-87.632746489,41.914616286,-87.631717366,2017-07-15T22:30:00.000
bc7eaf28429c015ed041db5f535d3439ac1b8535,41.89503345,-87.619710672,41.922082541,-87.634156093,2017-07-15T22:30:00.000
bc885ec2bd1926bfb7e923bc261e854401f7fa88,41.884987192,-87.620992913,41.898331794,-87.620762865,2017-07-15T22:30:00.000
bcaf45ade274d4b34f763d61ec3f1e11abac8067,41.88528132,-87.6572332,41.892042136,-87.63186395,2017-07-15T22:30:00.000
bce5d8239d6da1f9b9ed75ca995eecc7feaf3191,41.89830587,-87.653613982,41.89830587,-87.653613982,2017-07-15T22:30:00.000
bced489dc42a5ddc84ccd28f49644de1590ecd79,41.892658108,-87.652534484,41.89830587,-87.653613982,2017-07-15T22:30:00.000
be3fec320d15042356f0853e7be41fe3e865968e,41.785998518,-87.750934289,41.958154876,-87.653021789,2017-07-15T22:30:00.000
bf1ce0be3daaeea92422b1b343bc242acfb4adec,41.89830587,-87.653613982,41.90749193,-87.63576009,2017-07-15T22:30:00.000
bf888da8789f6e263acb2dc8fddea58f489feb27,41.891971508,-87.612945414,41.892507781,-87.626214906,2017-07-15T22:30:00.000
c084e1349576a007690174508a941691676ba76f,41.899602111,-87.633308037,41.922686284,-87.649488729,2017-07-15T22:30:00.000
c0e788fcd5df0972ef1e18467d72a6b080ca3fd6,41.884987192,-87.620992913,41.89321636,-87.63784421,2017-07-15T22:30:00.000
c0e95273ac4a699f34c5e7362cc164c603394b49,41.92276062,-87.699155343,41.901206994,-87.676355989,2017-07-15T22:30:00.000
c190097d6823abd6a29ac0d2b24d4b4b47e4d557,41.884987192,-87.620992913,41.907520075,-87.6266589,2017-07-15T22:30:00.000
c20c672dcaac8119ba65fe8c030cea9026c67ff4,41.88528132,-87.6572332,41.906025969,-87.675311622,2017-07-15T22:30:00.000
c216e426987eb4c5144c55d373de13905253743e,41.892072635,-87.628874157,41.859349715,-87.617358006,2017-07-15T22:30:00.000
c24a5424a6f18a0082807ac74fa0d5265eceacc0,41.97907082,-87.903039661,41.89321636,-87.63784421,2017-07-15T22:30:00.000
c350289bc814a5805fe7adb27edc2b8b2c91f5fd,41.901206994,-87.676355989,41.901206994,-87.676355989,2017-07-15T22:30:00.000
c356f0253739a84adc66c4d61676f3729b34889f,41.901206994,-87.676355989,41.944226601,-87.655998182,2017-07-15T22:30:00.000
c473a62a70ef36607adb57d283b3f03ed0b281e5,41.908378669,-87.670945075,41.892072635,-87.628874157,2017-07-15T22:30:00.000
c49cd5a567ffd3cd51414196966dc200a9d18040,41.922686284,-87.649488729,41.944226601,-87.655998182,2017-07-15T22:30:00.000
c581ba321e66cc80c6c6d00fd32be35fa63cc9c2,41.945170453,-87.668794439,41.880994471,-87.632746489,2017-07-15T22:30:00.000
c58cf82726a600b2bbe35ee9e43dc8396995f188,41.944226601,-87.655998182,41.794090253,-87.592310855,2017-07-15T22:30:00.000
c5958d74dd529618386d3a23ba55560180d64730,41.891971508,-87.612945414,41.899155613,-87.626210532,2017-07-15T22:30:00.000
c5ab0474119706b457e792fb0bb25bbf4ad1e51f,41.892507781,-87.626214906,41.892042136,-87.63186395,2017-07-15T22:30:00.000
c62d22acdb89054f3879f36ce717aaaf0825f405,41.944226601,-87.655998182,41.947791586,-87.683834942,2017-07-15T22:30:00.000
c65af165c4bb4b475239b753dec673f2afe40aa3,41.949060526,-87.661642904,41.859349715,-87.617358006,2017-07-15T22:30:00.000
c6742bf6530a81a6dbc36e1dee575f1b55b386d7,41.891971508,-87.612945414,41.892072635,-87.628874157,2017-07-15T22:30:00.000
c711099451f7b0fb2fd7f59158aed560864dc752,41.884987192,-87.620992913,41.884987192,-87.620992913,2017-07-15T22:30:00.000
c735e7e4d4996ef88f68a2f80af2e9927cbf516b,41.892042136,-87.63186395,41.89321636,-87.63784421,2017-07-15T22:30:00.000
c737a283c0c54939e08b28d856cb238bf18fede2,41.892507781,-87.626214906,41.89321636,-87.63784421,2017-07-15T22:30:00.000
c74bea50c7b6b7505e3a51d9840e45495c8d2506,41.946294536,-87.654298084,41.89321636,-87.63784421,2017-07-15T22:30:00.000
c7905b520c527156680a2e4a097cac075f8bce73,41.88528132,-87.6572332,41.892507781,-87.626214906,2017-07-15T22:30:00.000
c7cc100c39a1acf2a00a3c2aa5221bc69936de76,41.89321636,-87.63784421,41.88528132,-87.6572332,2017-07-15T22:30:00.000
c802a28ddae4faa0fc5332e97532cd8965dc537f,41.980264315,-87.913624596,41.980264315,-87.913624596,2017-07-15T22:30:00.000
c821dbd15eb8742ef1d639ab2ea5fc600328f60b,41.944226601,-87.655998182,41.944226601,-87.655998182,2017-07-15T22:30:00.000
c864d570d56391da57577d9bc5d6e690e2676021,41.949220914,-87.651970395,41.93057857,-87.642206313,2017-07-15T22:30:00.000
c8f8f75c5e6bdd23f83a5c9b9877959e668195bc,41.880994471,-87.632746489,41.892507781,-87.626214906,2017-07-15T22:30:00.000
c954ed2af097295242ff85d1237796f766987c1e,41.884987192,-87.620992913,41.892072635,-87.628874157,2017-07-15T22:30:00.000
c966989f2e203a87bb9ca8c824b9dbad5016af7a,41.884987192,-87.620992913,41.921854911,-87.646210977,2017-07-15T22:30:00.000
c9afc23bec029e1024245313fa3c1fcfcac8762d,41.89830587,-87.653613982,41.88528132,-87.6572332,2017-07-15T22:30:00.000
c9bc707f367abbacaedc0be32381e27dbbf56c17,41.944226601,-87.655998182,41.96581197,-87.655878786,2017-07-15T22:30:00.000
ca1d5618dd8c120e4a290da6d10ff6b8f08649cb,41.89321636,-87.63784421,41.884987192,-87.620992913,2017-07-15T22:30:00.000
ca351820b117ba1947d648f9fcacb800dcef1cbe,41.892042136,-87.63186395,41.928431564,-87.699968591,2017-07-15T22:30:00.000
ca3d7c32f09ae1659e2cb573fa751c3ac629eab2,41.89321636,-87.63784421,41.885300022,-87.642808466,2017-07-15T22:30:00.000
cab457d8431a8e12f24c1183b19f0741f5dad783,41.944226601,-87.655998182,41.900069603,-87.720918238,2017-07-15T22:30:00.000
cacb67e4f397e6caf6839a00fe8dc72d1ef7121b,41.899155613,-87.626210532,41.899155613,-87.626210532,2017-07-15T22:30:00.000
cb000385e63eb5f87305bb149188f2f5e06152b5,41.944226601,-87.655998182,41.9867118,-87.663416405,2017-07-15T22:30:00.000
cb1942031c2bac9446a1df26676df29c678307c4,41.90749193,-87.63576009,41.904935302,-87.649907226,2017-07-15T22:30:00.000
cb46109ab91db8f49e3c64da44301cb7ff1ead7a,41.878865584,-87.625192142,41.899602111,-87.633308037,2017-07-15T22:30:00.000
cb5098dbde6ed95bbd829353e35bc79b3d1614f9,41.891971508,-87.612945414,41.899155613,-87.626210532,2017-07-15T22:30:00.000
cb716995816e61759bf600a753302ab94de4f8ff,41.97907082,-87.903039661,41.884987192,-87.620992913,2017-07-15T22:30:00.000
cd791b46ced4328ef0b6cc285f828bd730f61c85,41.891971508,-87.612945414,41.859349715,-87.617358006,2017-07-15T22:30:00.000
ce1f7ea05e74a995920cfa4e96315c57677e4714,41.89321636,-87.63784421,41.909495669,-87.630963601,2017-07-15T22:30:00.000
ce9ea36997dce2a095a4498ad2a8cd40d740c4b4,41.892042136,-87.63186395,41.898331794,-87.620762865,2017-07-15T22:30:00.000
cf3e9964f2652b67349def35e3cfcc9e0f162d0c,41.942691844,-87.651770507,41.921084583,-87.704648384,2017-07-15T22:30:00.000
d00fabd5699f692c22cdaddf1aa764abf1c94df7,41.89830587,-87.653613982,41.885300022,-87.642808466,2017-07-15T22:30:00.000
d08cd0f7a4ee8a83a66801b76340510d024da2d6,41.945282331,-87.661545096,41.929077655,-87.646293476,2017-07-15T22:30:00.000
d10f2faff0ee0295114218e801b3c705ba299e02,41.944226601,-87.655998182,41.899602111,-87.633308037,2017-07-15T22:30:00.000
d1e13e2e28f276618b52bce83005a41fbc4a0e25,41.891971508,-87.612945414,41.884987192,-87.620992913,2017-07-15T22:30:00.000
d275552fbf7198a874a094edf731fb7a62e888d2,41.949220914,-87.651970395,41.88528132,-87.6572332,2017-07-15T22:30:00.000
d4e50484fd91f7462e1d2237a75bbdc190f70cfc,41.949139771,-87.656803909,41.890922026,-87.618868355,2017-07-15T22:30:00.000
d66a92a3810f327dcc19df71ceeb03ec9353be3d,41.946294536,-87.654298084,41.880994471,-87.632746489,2017-07-15T22:30:00.000
d6cc18054858d09ea5e6365ed52515ceb04a220f,41.901206994,-87.676355989,41.901206994,-87.676355989,2017-07-15T22:30:00.000
d746a9c2aaa24fdf01cd6d8d6c28d53d55406735,41.880994471,-87.632746489,41.90749193,-87.63576009,2017-07-15T22:30:00.000
d773c439437b110197b7854810b01e0d02536b65,41.88528132,-87.6572332,41.949220914,-87.651970395,2017-07-15T22:30:00.000
d82793008774cc45de27a128c3623e0959e282dc,41.901206994,-87.676355989,41.92276062,-87.699155343,2017-07-15T22:30:00.000
d859dcd8fba96df380f0a9a3135b5f19ebce3100,41.892507781,-87.626214906,41.884987192,-87.620992913,2017-07-15T22:30:00.000
d9cd13194f54f4b9a71deba37c7a35e21460f30d,41.901206994,-87.676355989,41.899602111,-87.633308037,2017-07-15T22:30:00.000
da105caad3791c7893da9b99647b3908ea670bb3,41.900221297,-87.629105186,41.879066994,-87.657005027,2017-07-15T22:30:00.000
da562b7f75b2ce48228eadbf562bf5abc604979d,41.899602111,-87.633308037,41.944226601,-87.655998182,2017-07-15T22:30:00.000
dab0f2f63a840b73047c3ac313140138394d2423,41.892507781,-87.626214906,41.870607372,-87.622172937,2017-07-15T22:30:00.000
db51a935870cce797526dcb2c7e869588db314d2,41.88528132,-87.6572332,41.892042136,-87.63186395,2017-07-15T22:30:00.000
db67c7f76bcd2d21db2b59830b26dee8f24ba253,41.944226601,-87.655998182,41.878865584,-87.625192142,2017-07-15T22:30:00.000
db6d2b27e0558ce70ca3470e6515de212517a889,41.944226601,-87.655998182,41.922686284,-87.649488729,2017-07-15T22:30:00.000
dbc0740298ee19f3b035b8b38163076d89c19247,41.877406123,-87.621971652,41.892507781,-87.626214906,2017-07-15T22:30:00.000
dbd76b64a011c1ed4d527d4f47d1ffcda2afaa8a,41.89830587,-87.653613982,41.885300022,-87.642808466,2017-07-15T22:30:00.000
